VIN,Frequency
f570b1bbb00e0330d,1
56ceee0c655a6bbf9,1
d2b61c40d96092a64,1
e7a5c917152373c70,1
6a5482f76063fa28c,1
7307865b7933d2c88,1
6f90e71d00663e093,1
ef9794646104a5d4e,1
8fa6b2527de25eee3,1
68db7c13844b7733c,1
1c62b068a5dcbf963,1
26d4d582a075d2da2,1
cc51a1cb8651fb384,1
b03368a1aa1c3ebe7,1
c0a3657f44d043a47,1
cf9b7fe8a55b81cdf,1
4397685799946ed0d,1
2fc72134db3407e25,1
0ec889c51100c7862,1
d1cb2dadd1a85d938,1
37733a47f843d19f4,1
342d2f44abebf3135,1
052c89158077d1562,1
5cb55efd140159e07,1
95a34105924d94978,1
a57f9ad41053c745a,1
ee3b8aea117fa6d5f,1
655998d58e123d7b4,1
1fca65d963deb4f4e,1
4e2e38808a9ec0803,1
fcdb3cf9cc4c14a09,1
89837204715f6552e,1
3c29aa5e142ff598b,1
3dccf1671993af2e2,1
030c794495162ab1e,1
0e6ef877996d07883,1
0607b8906626aaf54,1
f43ce19ff60d86f03,1
34a2b6a8afe5670d9,1
47e7db3053203c889,1
56a92fcbdef24d9dc,1
3ce8b5ccbffb605ba,1
9d975aa65557f93ff,1
7069a3fe9eab6d354,1
a9cc74f952d9f73ef,1
cc17ea63f00b71cff,1
2366e7285f3bb71f0,1
3a45772d20847101f,1
e6a2f5414e2f61a4e,1
6a01b43efe6ae1851,1
23e3bf1ebdaed1dc8,1
6ce4cc3dfcf6becf6,1
ef661bbf02591cc7c,1
645e6e2f0dae0437e,1
f4284458b1c5d19c1,1
24c40ca1636724a9c,1
9061c039028bd6ebb,1
2496d3dc2794693cf,1
051e5abb9b0eedca3,1
bfb51b51597c69ada,1
e70a6b771684136df,1
18e97f15eaa8fd362,1
8a0df0832ab081310,1
a3663b5b7b70b7f8c,1
daed586618bf436f5,1
9bfd0886529e9a260,1
729cd1fd946e5fa49,1
ee042d05e9f00d905,1
c2aabdcc1bebcf111,1
4ac62f00561a02c1a,1
92b58e602c9311473,1
bfb2352c3ddff9549,1
03b5b885bd777b6e0,1
3e5a973cdf994cab5,1
e5c6e57e538f18d63,1
ccaca181c025abb29,1
efe3abcf36596a75a,1
ab0921c2f302b6f53,1
538811bc9fdbfbef0,1
6d0c7114a9b667323,1
d1184b386254b95ee,1
a68bf8822137d0089,1
667a43f8ac3377a6c,1
808e77b32bd5155f3,1
d15253c2bea83ec6a,1
5b4d048ae602b89f1,1
43acf8f69e996252e,1
b1e6ddc515079cf97,1
872ac4ce94adead9b,1
b2c76449a8aba309c,1
30a8a8ca8e8cf872c,1
c61864236af8ba805,1
87e5909181ce7a5bb,1
c5d72baa7e05ca895,1
423ce801dce0ae2a8,1
624589bc6d9abb923,1
2009628f2d55bfdff,1
b5c6b896d912860dc,1
6c4a2c9610ffc5c5e,1
d639fd179361b8a14,1
775838695e01c3c4b,1
5f996267752cb8a09,1
d3d21170f4ed96f83,1
a59d048b6ee7ca92f,1
36933a152bb2a019c,1
dd5950478ab6fa972,1
a1682abdf95da9884,1
391b68151cb1a8189,1
a5f03295241a86dcb,1
c52b15f654f303de0,1
1a076571f6c905ded,1
f4dee9ca83be2e4eb,1
839e13f1c698d1f69,1
ecf1f6f54cd611232,1
9281cb985e6ba7ae5,1
ce9b4a99087d20fdb,1
2281b6eaa212d1f27,1
b9e86d9fb01e3a064,1
ca3b195246b9e7b68,1
c2098cd9d07894681,1
79f82a60ce5fcb405,1
0a387a0e99f4219b8,1
100e56fddfe0c9c52,1
e369c6160a4ea6d47,1
9c64600920a409de7,1
82015565b0bf109b1,1
dc34ac9e9d5c1873d,1
f694256ac756f35ac,1
3b6493a4e2c0e87d3,1
74a0c0d29950063f5,1
c2d626e06815b11f3,1
630e66262329396ef,1
213b8d3969197b12f,1
c589570598a9f0942,1
3ab90e0c0f9f46f99,1
2708644bb009748fa,1
1085ba9e8660ce7c0,1
7514bef276ac901b4,1
b41ef52f4e0ec4e9c,1
3dc31711b75fc155a,1
89425bd03ce722f16,1
0da75eb76969d8288,1
3b7471d1314000877,1
486c313598c6ff003,1
8c8476d6737bd042e,1
2dcfc4774c11aa798,1
31d751244662ccaf7,1
e839ee554ef57b02f,1
bf9e308873fc384d1,1
398d8062f656f0ab6,1
0925230c314b3f5fb,1
d3b313f5b41600e29,1
74ffec97e901dbd14,1
795b62158616f5277,1
931935a5f7b38d136,1
92d64b892fd9bff79,1
bd370c77367aa176c,1
50164457a87709e85,1
e89d23ea9237847b8,1
9828dfdb0cd1014e6,1
197d91c23aa276d9c,1
cf90b474f0cbd977e,1
0a59d29d8231fee89,1
155ef9706db00c623,1
8db67eae58ee6dc96,1
d407fdc1c470b743f,1
bd749002f1ecf422e,1
969bf6ca2e03a1313,1
20cd70e62214b7c5c,1
644b16be78339e900,1
0eaf224e36d37b155,1
f6a3764acef0dc132,1
ed07bfbc527d003f4,1
3017fa005b7659316,1
455a3066da1a34f70,1
833ea93be0a788072,1
840bc149021d49888,1
86cfc8df103d7fbb8,1
a3795c7e7adbb4cbe,1
651b6ef5e0ac3e58a,1
8de7f81d31bd12e6d,1
48820069e4db66aa1,1
adb2dd898796913f7,1
27cdf3e4074340350,1
461e7c874e4e80684,1
f7f01b5865ed802db,1
52aa328235c0337b6,1
f9f53380b7664dc8a,1
3f83fd253fbcd5c02,1
ce0918c5b50fda8b7,1
fcc50349ae7076230,1
083f6cec6685eac87,1
cf0eb56e37d6ed6b1,1
0b825c4b225903594,1
0a7d27006516d17ac,1
27b85f0aab0f95636,1
18e90a2f9bca74920,1
4c95efa796ba59fef,1
b3b93e9ef38b9b76b,1
5301795ae8c05c69d,1
655c4c9bcbdc2381e,1
1147c35a28f859670,1
92f9f08946a32a7a1,1
805c9259ef62c1220,1
b06aa41073a226544,1
59efff51c20ad3db9,1
83a9f18431780aa55,1
ae611ecb2642e7547,1
6c99f80fa806ca38d,1
2eceac65860148f5d,1
32de74b14dbe5c7e7,1
38ed205105906e744,1
2e77c80ca0025b2b9,1
fe3945a1ec70c6f90,1
08a55f9a3d71546c8,1
3c7856fee84e26bfd,1
a4cb72182b42112ac,1
17a9e45804842d52e,1
fb67ccc7b7bd5c95e,1
de3820d0e8ee8b9c2,1
a6400aa04a90c8e72,1
8ee434c7f05320be3,1
b58d5de88d8e90bb4,1
839a88d31d57fc701,1
28e3fa3937dc42183,1
5a738a247347e3bd0,1
a33983b7546dda113,1
d73c808593d55cfc6,1
4be6531655bacd17d,1
62261addab46b9a69,1
25dd5a8671136554e,1
7b026b0118c331b6c,1
9c57a083e2db65102,1
b8a0c3c64fca544a0,1
08b3cb198afd7c686,1
b910468629a9e8b7e,1
321921111163847e8,1
864fc507859a20f96,1
8710fdb11b51506c5,1
b2d79649f99140f00,1
916c87359511027bc,1
8406d7b5e271a62b4,1
a4d89d4e80dfd40e3,1
5f98c49bdbedbb353,1
5f284a23b260ee69a,1
f8248cec6e5f75a6a,1
48c41f2dc27117ce7,1
a2e1b859e49a9752b,1
70b4d60bd3f958e50,1
e8f3f796d56b5deb9,1
1f36e41c13fbd8eff,1
2cc54746aff772711,1
b3de64cdd52fe54df,1
2707e5ef891ba3f6f,1
c992c2576d1c75d6b,1
f589d97a93fbba672,1
1687a68ce84229585,1
eb47e7acfa190b328,1
38419deeba62e77ed,1
c6ef0120790a69c30,1
b778d81f855c778b4,1
cb789944369270aa0,1
e0cf991284f93df1e,1
fe0ea6e5ecffc061f,1
277b830837886e7d1,1
bca1c3bd5b422ed79,1
29e060ea94a0e974b,1
a0764de7df8414804,1
1e05bfc6723cca405,1
37506f79f92dfaee7,1
79f8b44f9d7b48651,1
2026321148ec0254f,1
2a0b539c12429dc0e,1
609a009c6b0ca7577,1
9279a45e97046e2da,1
e531c115f34cfbbda,1
1ff3214e8f35e1651,1
c625a582ce96cb410,1
7913000a5bc22b1a0,1
a933f45e4529f94fe,1
3133a2c922a61446d,1
90de1e43a208322b8,1
c4ac9c925558a320f,1
af210d66d7586ca9d,1
7b80a775de71b7748,1
92fb2bb355c839c17,1
f617a7f136757f22b,1
8ea32a2dc23ad5de1,1
5873bf05d85fd5b95,1
2012378d13760a297,1
a638da4084611e4ca,1
995a05617577eb72d,1
050adbdd16fce03fc,1
f4a61e54d87e2a2ac,1
a486b63a68ba85c1e,1
c95bd19dde8e677d5,1
c809bddf27a75e751,1
14cf937d7a5a73940,1
4cd398df57f052e2a,1
e929e3aa974b39b4a,1
205b650933dc21435,1
13d50468f2ccc9046,1
9bc2563095daff734,1
2a5694faac7d91d17,1
5cef9a2b61ba5c767,1
812780c127f103c83,1
7e376b55366d88a3b,1
09a321d08f1f3b887,1
c166167089467ac5e,1
17f95d374da702568,1
da3553e1d5087c306,1
f28cf49c65aaa8ee2,1
0f3ee654f9c6a8fef,1
b1170235d8fbca94f,1
e65c0b7395494aa67,1
19548429748879d76,1
0583a83f50f0a7881,1
836773fb558c3b3d9,1
79722dcc889c0411d,1
3ca4bfb21ba290593,1
42cd7bd54d61c644f,1
bb333b64c2f8bddcd,1
db57aad008c3e8873,1
ab21e546b2f21f21a,1
a66501dd35b62ad5a,1
2c367e7a0cbcf5d36,1
21ebb914a6b988dda,1
8f4a0eeaf08c4f7e4,1
d723949252c857736,1
bfba60cd42df69232,1
82ee1e447cfbedae1,1
0ea50bde965663ea9,1
42ca4858bed74dd52,1
90b1d320a33144819,1
5495dbbb49d494d1c,1
2aa61a80550ee4a1e,1
9759502c13f79d0d8,1
c6aa6d2faa09f61b2,1
0bb5c483f04bbd00e,1
2077283428e808eb1,1
31c412aa4df60074b,1
db0f8bd26b989a4f4,1
dbb3102a0bc3af844,1
c22e1e8bde13e3670,1
626c315cf61f4aea4,1
26158508441c2ffca,1
ca6506a8379d506eb,1
acd28bc4b9924f212,1
49e09d6843b940cad,1
6cb87039443a2a7a3,1
a12d7e6c0440b49d3,1
7deae14e3e6d97398,1
d8e21ee2f28e3b557,1
ca84206341cf76022,1
1fae0c0c58076c9ae,1
c945a9110cb5709a8,1
3805aeb14ee2f02e3,1
77f9115305f890c73,1
cafd28b3d228a33aa,1
24b601c6d130f7823,1
f14e660d4d19b8c8b,1
d61e12bfdef3c9711,1
2901de3d27febf5e4,1
6e30313b7d92e67a7,1
3aaabfc5ef5e2fddc,1
49f2fdb74230c1c85,1
c81f8b8e6699ee041,1
933e056a179dc391e,1
39d4a7f018f63b5b8,1
e262ed8956695fd3f,1
05786be1921f0337f,1
35c1a73a4b4757bc8,1
1ceb86a59de4b2508,1
047379fd5de1a66da,1
68d64b7f6d8f1ca94,1
e3a4de1c2c441a2ba,1
8f3b05b35b9902254,1
d0cd3fc3b04a9feca,1
b6f5eee87c7c361bf,1
5b32c63c6713be37c,1
762bd2f3e0b903103,1
ee975bf7f398c1136,1
ce84c4e59fd2df123,1
7e2681525063aeb3e,1
4438fe77fb4de8e37,1
ca93e208e9c07184a,1
2ed0e3e98b13f01f0,1
e3656779607cf256d,1
877921441df1330d6,1
f55ea6b1934d7f538,1
5d68b17f525000b96,1
2afceb8abc71756ca,1
4f31748af56d59007,1
ccf720bbd17016aaa,1
3d9a35e8a868e71a6,1
c3f64350c33f709d4,1
f50a8a951dae09161,1
268a91cf73713018e,1
ed57105f6d998adaf,1
b073bad3600a5d776,1
1fe8f5992fa84a0b4,1
7b4b787766adeb686,1
76184f525a36bcf83,1
84140dd64d27f0f16,1
9c8ddd388bdc9d7f1,1
4fa97023d4b778616,1
9a57a7ce6f68f1ae2,1
0a17aef8f91d5e814,1
efab8ec73fcaa4efa,1
6433107459a9ea73d,1
68f1022581bb0f5ac,1
7ebc3bf503d5b7768,1
769f1dc5c02376fb4,1
6c2d20d72daa034b0,1
cbe64afa07386dd50,1
c58755811a6a219d4,1
76f9096ec6c6d4f4c,1
3d9578bfd14d6ef83,1
a9da5647e02009724,1
4ebf74ae77c7b3b85,1
e682bb0ca14c1d493,1
a30862aae392b6769,1
0dfa0fea22ddd402f,1
e89f0da45a19dcc90,1
77be2e8fd32c6023d,1
e7c86e7a22436bb23,1
9cf161de739880b27,1
b1e02d40ab37e6a4f,1
9901737bfcc443530,1
05a2a915b7e1d9a11,1
652e9eecf01cd3754,1
0a92332edcef7f195,1
fa886eddc60a76915,1
cc822d29adb8e7354,1
be35d71c8c05479f7,1
9bf7aefa236ae65fd,1
19ed258b333386f19,1
49feb815e432ff0c4,1
ec7d8063789248ee7,1
f4c3cd1e57388a209,1
d9afe07beb1d4d7dc,1
7a026bcd2d5f16310,1
c41894c4da7ccb581,1
4e7531c73ca1d59cd,1
93011031ef1ae452a,1
89afeee580c943360,1
07660d0d5ec0ed052,1
0b35ac5b925829d92,1
4d83c41d289c9f9b1,1
3f33652aea9eeff12,1
5da9273594cab5f8c,1
5aa4c438b878c2936,1
845beeb2811bdeee4,1
38d43e08dab2d5117,1
cd5e3249e014ab47e,1
dee3d040a0cf660b9,1
f2f0bbbc1fd77bc7a,1
74a218056f546b624,1
9f4a3b38bd0318ec4,1
23fa3049b511d3f28,1
8b166a52014e4db04,1
e44ea57c1f94d3537,1
5e49cc3eab5f66e18,1
f25228c692daab25e,1
a1c26d757cd20b997,1
652687471f9d3e692,1
6e78006c1e956f504,1
9d0ffb6875bccea8b,1
9645b9ccaa9c835ef,1
4f86e793dd8201bdb,1
300b1fd7f67f7f6d0,1
401ef6fd55da0aea8,1
9461cb1de5e562131,1
314dff086c1b77e84,1
01461a3320ca52ae9,1
875a4848485438119,1
dabc25e70042f5b60,1
1443f803ee14bfc2c,1
7104be14faa75cbe3,1
e8c9b31e9de0cf235,1
8719cf81d3250c8dc,1
d630bbafd035a1c14,1
8c3fb0147eb8e5816,1
dc10567e2a9308b6c,1
cd50a03b710a37e9c,1
12a2de43956420b30,1
7b4f9eb5a09cef7a5,1
7acb41beca7b43291,1
6ba678eb5a39acdce,1
6cb8533255a2a6b3f,1
8a171aced58fccf5e,1
7e2c91b952c484079,1
2bdd449c123e6b746,1
a2571d20179876801,1
3d212bf15f3f61767,1
33076ed604a530d31,1
bb62861b733a5e39e,1
8d48cb375ac8777f0,1
6a32cc99a699d8e65,1
0610aaada41eef4c6,1
8b36fb078be1b4b10,1
495903d33abaee488,1
2bde256f66b4b07c3,1
082c25db88d54dc65,1
47543aa0b3f03fec6,1
53ad11b5ae59e19b2,1
975f2aa07bd0647e0,1
9a475ad26532a060d,1
18ef0cac178062450,1
7be937123fc335a5a,1
5a7fe55b3b4eb5019,1
58119358f6a4eaa11,1
01d89408a35e297ff,1
ae0530767ac9e8c08,1
ca09f06c3bc404eba,1
08c87b768b73fd390,1
555f2754d36e94286,1
d6b1a97530648c75e,1
a31675304af5f0b50,1
7505225284e24bdd4,1
f517059596c01e3e4,1
a0905cd0340445016,1
72b41fff0457559b1,1
c2bd7188b4f85d9ec,1
203fea0b6ffb4ed08,1
ee7e2799c39dc234a,1
ed23d887a42aa77bd,1
f6211241d9523186a,1
a90da2ff0e81c6a42,1
f3b97f1252df427b0,1
8863428d602250ce4,1
4d6dd23a994e78675,1
ac43ef4f85a730a6f,1
e3df181a4d7023906,1
cd52ce69887f009cc,1
57b1b77bd2f969864,1
151c741c3b144f0ec,1
f3be7d6e3fcd18eac,1
c6bf628d966130904,1
3b41cced47de65313,1
0075dffdf61425eff,1
1a2bbe15490c2924b,1
ac2b1ea689cd92a08,1
1fcd7aaf3b2a9dc52,1
fb25d53c75f758fe0,1
a9ba99344ee2f4058,1
e84c0b299ba7a1e87,1
5aeb09d01d89da4ae,1
63fd1ce5ce23be092,1
85d911f53435dd00c,1
97a6d44c21b79ac77,1
31ff00b139b7891c0,1
15d76730ea8feaf51,1
2a91d97d5d87bce2b,1
bb5dee9b1b2f30c56,1
bd66e9cab39083c4f,1
a4b033f25b98f48d2,1
30aba17842c69808a,1
b7e6af3485ad17f96,1
20b6ff740598cbaad,1
30a7e3edc98993281,1
b6bdacbe160c3ed3f,1
0ad6c7b64cc254eb3,1
e76b020033187584b,1
80995074f0bf32661,1
24b8f459989ed3c3b,1
3d6c8c105f9adee43,1
611e6bd9351e75c5d,1
faecbf3916e152967,1
8d7e44ad1590f7f8a,1
83228dc7fe6fa18ec,1
9c3eae469941f98ee,1
58e67873423342cdc,1
8b3a46b616f04fbfa,1
c6d068762a2d56d83,1
0ae1bae1101fc177a,1
e8e6b3c514ff1a2da,1
0fcb730aa7dc3480a,1
e9beeaa03025e9ae6,1
16610b06601661f6c,1
ec735d7fe58273dc7,1
7467d62456203c285,1
d0a629bf0cc9747dd,1
31ced400463445d1e,1
2c456ff2c146778f9,1
07751e0bf40aefbce,1
5ca57b9c8bf68a5ff,1
0304e81ab77d79294,1
d6cf21ae28f0cf3c4,1
2e6e5f8c62ce18a62,1
ff6df31999bf57374,1
b333ddbe96ab37bab,1
7a46a8a00a1bf7f77,1
7603b28266b6a2c94,1
a91bdf2d8c6f7dbf2,1
088059cd2d48dfd97,1
f9a95609977498568,1
b4bdacd18bdc742c6,1
294020a22e261ab07,1
da9ffb31c5c229977,1
6a3574fbb825afeb1,1
a435a9d1b582c48e0,1
08a4032ea2c5f1a4d,1
2662cadf0b2198a64,1
055a3a365ed6a7977,1
550de956d0019d16a,1
cda1f9a65744532bf,1
0fe684c87abac8557,1
66deccb3e6dccb036,1
63b208f08b1c520d5,1
3fc530539899e9fcd,1
262e77bb17c4cb3a4,1
fed3c83f8a3eeaac1,1
63bca6510b31c0cc1,1
73e502b5e81d6eb9e,1
89ee52771934a9610,1
9439a95ffc53a56ea,1
521f6e6a28ec88ab8,1
8a23f0b62c50df3bc,1
d24da8bb4286cc4f4,1
4d87d7527793b55a9,1
bc89ac55e4cab6aef,1
1d7eb9cb93918166a,1
1a66563888ebc9e03,1
14837b43a2cf1239f,1
fdd7fb07be0990ff3,1
6b313548a883317e2,1
08cf550e26126c136,1
1c682187b3028026c,1
00e32a22900dce6fb,1
58312ed1d67ede30b,1
8622ace9425dbf099,1
c0bc849d82c8a40e8,1
3d1f1fa12ee823935,1
419de51b694ff19a9,1
47b89c399fc5b274f,1
1a9988c83e73df427,1
731be7cd505c1b4b1,1
b7f29dc372abe650f,1
b989599ff26a52756,1
7ad3530c2ef59cdd0,1
ebb3df94bd926afc8,1
ef85b01f4c32d1657,1
76a4e1747ab74d6ab,1
1d0c6f3d3ef17874d,1
5683a21577b937852,1
1287064ff44e7a42c,1
242e9ce85eedbcf56,1
4ea1c6ce51e117ab0,1
9cb0e1903749d812c,1
57a0b1be6c68fd580,1
6a03789c09163567e,1
b4a785a8f406900fd,1
fb70a0f60e1cc9c73,1
cad3788c45e1af813,1
e3d65c72ae5bb01a2,1
fa6b478a3e86627a9,1
ae6c2bd4c86959d51,1
3f875ef6cce447f81,1
5d48d6d1c553d1337,1
2174a871a75c9bd81,1
37fcec1ecb136c2ff,1
8cc993ba3da19844e,1
f7dbd9ce06b941048,1
8c06e49d69132e1b0,1
cf82cf1bd13be72a0,1
134d96b64a6f6736c,1
4a1067f428d8d2222,1
0e21f082f4b6b4ed7,1
747ea37499e70dd73,1
b3e60d7c652c38870,1
448927098e7d3b5e2,1
e7f87316754663980,1
5c6737ee5fda559f6,1
f129a442c04bf7441,1
3a706030d6dcfd773,1
162559b69a0cd5238,1
542b9e862d3acde2f,1
5faf17aa809e7c309,1
ca6443a971f581008,1
d6247e11b5a3802c2,1
d022f41c114e9a5d5,1
2f0e7be6adf6139b6,1
3409ca9a03cf0ff1d,1
4515b95e2f8e37528,1
dbc5b98cddeef92db,1
0f0668b86f031c8c5,1
0f8c4a75cc71e3329,1
2c84a5dfd2fcbb316,1
47f3e07965d04de3c,1
d41ba1e7be3d9832b,1
0eda8a29699a05cdb,1
8d442559393b3cba0,1
a7ca414c2f4334b82,1
277cb6cd145fe6f4d,1
cc5f0008061377212,1
438b7552b36e7976b,1
1393b4ac80bdbcca4,1
1f7caa2f592f31378,1
854c47e3b5a8d2e7f,1
048d9c335c4201453,1
435fd6c07b9fa2e06,1
185f4047ea0c866e6,1
fa92100e32ac488b8,1
41875457e6e7eea3e,1
63838ebb2605c2de5,1
53dedda355278ee92,1
62d8edf21092bda5d,1
b785ea8c3eb748a5a,1
2f18f117a8ab145a2,1
a5cab0f855d42937b,1
4f0edaeebc5ae6bc9,1
7086185c432a791ff,1
aa2a222beadbeb2d0,1
6dc4b08914fa3fda4,1
7080cd26828886581,1
01761dbfa2ae732e1,1
a532933bbe73caeb2,1
9b1000b6ed97bae98,1
0ac0ff408780e6f35,1
9c6980255a3d372b5,1
9df6c45edca3c46eb,1
09a95c7eb52d26178,1
187155d612ddc520d,1
d577588368e9894dd,1
df6e973a87df7a226,1
fc07ee40268fbd49f,1
153737f4c5d4e90d1,1
92b4eeadee9e2cdf6,1
ecda69d122f7783b9,1
5450d39d5668c1b3a,1
d4a9cda1f7348fda3,1
e242a6df31b326f71,1
fbe8e996d8b869790,1
8b1622295dd872c3b,1
1bcae195fcd528654,1
e0529d0e6c89a5ae6,1
b14f15d1ccbefa7ef,1
2f84c0f96158422ea,1
27ad36dc57d0dda08,1
6009bbd161cb89234,1
150a923edc752f447,1
600ec0c6db325fd35,1
5fa21101c7c142d2a,1
6c217e80b0d36511b,1
570f75768b6acdf8d,1
472997294f1b20c32,1
0813425b5a4e4599c,1
b7cb05a208adf15d5,1
71acb65c71426d027,1
258027a753f3ec5c7,1
0c228ae9f0306fda1,1
aeae7a6b6ba823c69,1
1a2542c05ec015b37,1
234c36eecc96beb61,1
3af54f1b974f84e27,1
5389c60cbf91d63c1,1
ed23adf3f7e1a88dd,1
3618cd274c436ea5e,1
2bd89b27dc024de0d,1
e0949c779ea0f5a00,1
c85d03f07b8597843,1
1b5da2e103601c15e,1
0b7799aa04720adae,1
5b4152b9af7d51f7a,1
a62dd6461f2f15275,1
0de8834e2cfb5aff6,1
d44423e14e4bd0109,1
1a64842d6c08861a4,1
da4afc2c35f66d02b,1
38eaa8e2b45aaa0cb,1
94204c6c185d50494,1
f0b83ec781ef02e0e,1
cee8d8eaeb67fe594,1
625f102b49dd10b1f,1
d80a5c851b0535445,1
8cd41c4bc4d77bbcc,1
cf2a133dc780f4374,1
ee0b0f593b861fc3a,1
53bbc9fd98af3361a,1
22645dc1d7365014d,1
e629f87ca49aa4016,1
2e81f697e8dba8a1c,1
d28a1c3e0ca5d4a2c,1
70ff649f64fe95e08,1
c54e9c890297d487a,1
d4b31ccc68bf8fe94,1
54b1d788c7d72ca68,1
409850f67c4d0554d,1
05b2fcabf3c6c8633,1
887aac0de259fe886,1
a8b1d8fc024439884,1
7f2b92190cf64c41b,1
d08f421bf13269d6a,1
b06797845ca7e1c7e,1
a8128351312afdc84,1
e915c159aba9aedbd,1
d9d25111d8d06d008,1
4350038522decccc0,1
8f7242496d57b24fd,1
0f97d0521d53a8d90,1
acdf7ff303336cbe0,1
ca72350d5e428a45e,1
7fba63369f80a77b1,1
594773f8d4aeea416,1
4c84097a5886a722f,1
4d8d5d617935e3d6f,1
ef70482511236babc,1
4edb418fb41404724,1
6d3f0e817ff075d81,1
c802a0aa8389b1516,1
5b3f4b9df9ed4c3e6,1
a71a332b141acaa7d,1
aba85279be919e7d2,1
5254419425ece5464,1
2cee05391bdd72e09,1
dd9b40f4ce6600e6a,1
ff2f6d557c677bf2d,1
5d514e6453639cb2a,1
f31ec2e28878184a5,1
ab0912a1714d6ba81,1
bdf018aca766404e9,1
4172b70924b118eb9,1
2a0d1dcb3bcc74c6a,1
cb371fabf26e762e1,1
33df0d91db8e40b82,1
c4211f811dfd93316,1
112d5b5c130a60646,1
98872d7caa6ca446f,1
1a7e505694299f70c,1
196bc6885d920325c,1
8cf5ccfc44a557896,1
b9a1c17612c5a511d,1
634f5efdddee44295,1
dd9cc7802fdba7f34,1
3a84f16b0909ab573,1
963552071c4c026c7,1
9fc2d23f62a036602,1
e12002f133f254d03,1
c419a64964a3a58fe,1
776ea25f5dc2449e7,1
574d587f96ab7b520,1
1adcfd9e781ebc8ea,1
6279d3efb0e6e8673,1
7ff1dcdba84068a55,1
9c8eaee0092272e3c,1
84db601479d7f6174,1
ae39d3a3287e75a17,1
3f8448e2b234c86e7,1
64ad689b78b02fe47,1
cd9146b9e47e4a607,1
3b413834c3ab06da8,1
ae4a106f848545963,1
6dc6269429a74eb0b,1
3a1e07079baf07f59,1
d583dcdbc43fb6276,1
8382705d0f8a28b41,1
bcb9d5e1832340a2c,1
3e98f374494cd221f,1
50322e3b7ac5c9b74,1
f7233807b7595511f,1
6ecaf7c34b5a7c4a7,1
851bc103edb22d4b2,1
60ffeec2ed353d2f8,1
9f46afb7179bfbd44,1
0ac4dddccc1d7c2eb,1
aa52f4b6a5492731d,1
3b90477be2e619d7a,1
d1e71e4880c68f0f2,1
9ed99050f3936d346,1
da43a2918ae54fc8a,1
515a032a3cb7c9b9f,1
c07857059cc0855e1,1
dae70e05a6ab7c246,1
6ae6836945ef76ba7,1
1b6fe2c97f3966570,1
c208ea1f2493f665b,1
23ec41e962b21cb04,1
f0108e4d6cf3a10d6,1
404a46084f7a9cdf5,1
33238b915d3685066,1
fc782e4c3f5add534,1
115350d36a2778b56,1
8b9a4a44bd254b91f,1
bb7e06441fbdf06ad,1
bcc15e47481284871,1
faa81f8567792d1b7,1
549398cac330c570e,1
08808a6fefb458270,1
3398444629ecbd86e,1
97c50fa0d4dbc80ec,1
c803e953045610f61,1
21acc72d12af90d50,1
fbdbd3caa45ecf53f,1
9b671748b91184567,1
006f537760b817cbe,1
ef89a014764f8d24c,1
aa75aa728307ae35b,1
cead2139c7f958d64,1
5997244fe3a60a093,1
a342b6e03f55bdc77,1
99ef1648649f35a7b,1
be342a311671a9a90,1
c01e822a10c699fe8,1
8e1888dc28ca8b412,1
94cb656fc438bea7f,1
01dc107b35de6a0cc,1
88629d97533d59cb6,1
6c6bcd52b8e02e2cf,1
ba742da9ef420e392,1
2d99ea5adc588dfe1,1
7305194edfc71657e,1
c89329e5d9e0a1cfd,1
8340c3322761507bb,1
dfec585defd4de5cf,1
7b8835b94c6628c35,1
9e2af9a5fd7852436,1
d304aa2b4fa59f183,1
2f305254a2ce1f7ed,1
ec8b60c15d16b18bd,1
b8575dacbd74bf905,1
4d63b6e6e4927d75f,1
556d77c33f13264bf,1
753ee760be18f7de9,1
daffbd658541919a8,1
37379ceb96e244d77,1
040b49c61c1b4f858,1
c4eaa1e62fb774862,1
eeb3180ae1459f0cc,1
ce9edf63a3c385557,1
eb852044ddf89fa74,1
cfbe2584b40f11830,1
69e30f49aebadd112,1
f16f0012c025149ea,1
89f2be1877eaf2fb0,1
81106d1330aac02f3,1
75f3fd21eafa2f3f6,1
4fff9aa54b77246de,1
e599c1e063626d6d0,1
7cb570596782403a8,1
47ecf06a7a5013747,1
050086ad4df8c2a6f,1
6714ec602d4febadf,1
7267e7bdc9e49b2fa,1
61fe8156260592036,1
09abac55e79ea7ffb,1
71e19f801d533698e,1
570096e2562125080,1
2eec5ea98a280bc0c,1
8de5765fe6505afcf,1
e5b236cf3e2dba2f3,1
79b96f480b57bf510,1
1dec39a4a3be6c0ad,1
e50bad2db65316851,1
9e779826494bdd5db,1
d0c022a3cb530d904,1
48b034c43f8173696,1
834790dd50ff2fe0b,1
0e1d1218914f69134,1
6f98fdbcd58bf6c12,1
34b2c1a252497c4d9,1
04b0181470373bc0a,1
d21f3da42877afd03,1
632a61f46f9564391,1
4cde31bf29ec93ee0,1
478f50845d0cedd7c,1
5804df3a4dadb9d4d,1
8c117319846ef9cee,1
25531a8c273429080,1
9dfed9e0f716472a3,1
6a37f0f57d973deb9,1
c5514d2113da0b0fe,1
d49d3b9420a095c32,1
9b2d1d11388c8c187,1
3bbc1c26f18c1dbf7,1
aa9beabe53d43d6c7,1
6f945a05a9f70d0a0,1
803667b99dea62e1f,1
